voxStructIDs,isForebrain,isMidbrain,isHindbrain,isDpall,sampleBrain,sampleForebrain,sampleMidbrain,sampleHindbrain,sampleDpall,isBrain
15750,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,1,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,1,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,1,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16001,1,0,0,1,0,1,0,0,0,1
16001,1,0,0,1,1,0,0,0,0,1
16001,1,0,0,1,0,1,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,1,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,1,0,0,0,1
16919,0,0,1,0,0,0,0,1,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,1,0,1
16919,0,0,1,0,0,0,0,1,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
15750,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,1,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,1,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,1,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,1,0,1
15750,1,0,0,0,0,0,0,0,0,1
16001,1,0,0,1,0,1,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,1,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,1,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,1,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,1,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,1,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,1,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,1,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,1,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,1,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,1,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,1,0,1
16919,0,0,1,0,1,0,0,1,0,1
16919,0,0,1,0,1,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,1,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,1,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,1,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,1,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,1,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,1,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,1,0,0,0,0,1
16114,1,0,0,0,1,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,1,0,1
16919,0,0,1,0,0,0,0,1,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,1,0,1
16919,0,0,1,0,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,1,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,1,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,1,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,1,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,1,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,1,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,1,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,1,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,1,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,1,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16919,0,0,1,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,1,0,0,0,1
15750,1,0,0,0,1,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,1,0,0,0,1
15750,1,0,0,0,0,1,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,1,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,1,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,1,0,0,0,1
15750,1,0,0,0,0,1,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,1,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,1,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,1,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,1,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,1,0,0,0,1,1
16001,1,0,0,1,1,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,1,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,1,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,1,1,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,1,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,1,0,0,0,1,1
16001,1,0,0,1,1,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,1,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,1,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,1,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,1,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,1,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
